"Time results were received","MD5 hash of participants IP address","Controller name","Item number","Element number","Type","Group","PennElementType","PennElementName","Parameter","Value","EventTime","Comments"
1552428518,241,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552427465038,"NULL"
1552428518,241,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552427468402,"NULL"
1552429501,242,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552429219639,"NULL"
1552429501,242,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552429222188,"NULL"
1552432190,243,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552431543283,"NULL"
1552432190,243,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552431548681,"NULL"
1552427644,244,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552427160081,"NULL"
1552427644,244,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552427163310,"NULL"
1552434751,245,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552432219963,"NULL"
1552434751,245,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552433048176,"NULL"
1552430402,246,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552430255642,"NULL"
1552430402,246,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552430261205,"NULL"
1552430042,247,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552429673082,"NULL"
1552430042,247,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552429676075,"NULL"
1552428752,248,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552427672989,"NULL"
1552428752,248,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552427706839,"NULL"
1552433673,249,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552433098151,"NULL"
1552433673,249,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552433110714,"NULL"
1552428557,250,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552462548532,"NULL"
1552428557,250,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552462550707,"NULL"
1552429841,251,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552428262294,"NULL"
1552429841,251,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552428268059,"NULL"
1552429508,252,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552428904585,"NULL"
1552429508,252,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552428907301,"NULL"
1552429690,253,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552428990775,"NULL"
1552429690,253,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552428993987,"NULL"
1552428501,254,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552427732568,"NULL"
1552428501,254,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552427791469,"NULL"
1552429623,255,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552429178983,"NULL"
1552429623,255,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552429181470,"NULL"
1552428372,256,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552427775715,"NULL"
1552428372,256,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552427868677,"NULL"
1552430320,257,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552429817140,"NULL"
1552430320,257,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552429878146,"NULL"
1552428854,258,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552428629650,"NULL"
1552428854,258,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552428633115,"NULL"
1552429231,259,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552428278381,"NULL"
1552429231,259,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552428306193,"NULL"
1552429376,260,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552428302064,"NULL"
1552429376,260,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552428305960,"NULL"
1552427815,261,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552452851159,"NULL"
1552427815,261,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552452853517,"NULL"
1552429177,262,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552428374542,"NULL"
1552429177,262,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552428376600,"NULL"
1552429826,263,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552428839796,"NULL"
1552429826,263,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552428850844,"NULL"
1552430738,264,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552429410315,"NULL"
1552430738,264,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552429412189,"NULL"
1552428652,265,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552428515389,"NULL"
1552428652,265,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552428517017,"NULL"
1552431495,266,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","Start",1552430423318,"NULL"
1552431495,266,"PennController",3,0,"consent","NULL","PennController",1,"_Trial_","End",1552430431579,"NULL"
