"Time results were received","MD5 hash of participants IP address","Controller name","Item number","Element number","Type","Group","PennElementType","PennElementName","Parameter","Value","EventTime","Comments"
1550706453,34,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705830605,"NULL"
1550706453,34,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705849222,"NULL"
1550706453,34,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705851155,"NULL"
1550707453,35,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705931013,"NULL"
1550707453,35,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705956406,"NULL"
1550707453,35,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705957927,"NULL"
1550706574,36,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705575904,"NULL"
1550706574,36,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice4",1550705597149,"NULL"
1550706574,36,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705598520,"NULL"
1550706410,37,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705832225,"NULL"
1550706410,37,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705842518,"NULL"
1550706410,37,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705844725,"NULL"
1550706490,38,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705688849,"NULL"
1550706490,38,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705820418,"NULL"
1550706490,38,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705821875,"NULL"
1550706766,39,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705953660,"NULL"
1550706766,39,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706041463,"NULL"
1550706766,39,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706045328,"NULL"
1550708223,40,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550707049695,"NULL"
1550708223,40,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550707091000,"NULL"
1550708223,40,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550707092809,"NULL"
1550710554,41,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550709685655,"NULL"
1550710554,41,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550709766792,"NULL"
1550710554,41,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550709769084,"NULL"
1550706605,42,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705601311,"NULL"
1550706605,42,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice1",1550705629304,"NULL"
1550706605,42,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705632260,"NULL"
1550706470,43,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705675612,"NULL"
1550706470,43,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705685953,"NULL"
1550706470,43,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705687352,"NULL"
1550710137,44,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550709495365,"NULL"
1550710137,44,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550709511162,"NULL"
1550710137,44,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550709512640,"NULL"
1550706712,45,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705962007,"NULL"
1550706712,45,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705973449,"NULL"
1550706712,45,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705977852,"NULL"
1550707149,46,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706472908,"NULL"
1550707149,46,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice4",1550706490997,"NULL"
1550707149,46,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706492339,"NULL"
1550707076,47,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706578758,"NULL"
1550707076,47,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706623146,"NULL"
1550707076,47,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706624509,"NULL"
1550705849,48,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705513263,"NULL"
1550705849,48,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705519929,"NULL"
1550705849,48,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705520954,"NULL"
1550707417,49,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705739093,"NULL"
1550707417,49,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705751115,"NULL"
1550707417,49,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705753027,"NULL"
1550706361,50,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705426774,"NULL"
1550706361,50,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705437219,"NULL"
1550706361,50,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705440430,"NULL"
1550706316,51,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705477097,"NULL"
1550706316,51,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705483289,"NULL"
1550706316,51,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705491283,"NULL"
1550707620,52,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705686558,"NULL"
1550707620,52,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705716728,"NULL"
1550707620,52,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705722685,"NULL"
1550707883,53,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706388029,"NULL"
1550707883,53,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706421911,"NULL"
1550707883,53,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706423760,"NULL"
1550706709,54,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706359824,"NULL"
1550706709,54,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706366007,"NULL"
1550706709,54,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706369392,"NULL"
1550706799,55,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705642405,"NULL"
1550706799,55,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705658121,"NULL"
1550706799,55,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705661357,"NULL"
1550707141,56,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550707035190,"NULL"
1550707141,56,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550707037894,"NULL"
1550707141,56,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550707038593,"NULL"
1550706292,57,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705848118,"NULL"
1550706292,57,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705879439,"NULL"
1550706292,57,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705880514,"NULL"
1550707592,58,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550707018994,"NULL"
1550707592,58,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice1",1550707026568,"NULL"
1550707592,58,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550707040742,"NULL"
1550706626,59,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706173401,"NULL"
1550706626,59,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice3",1550706192342,"NULL"
1550706626,59,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706193136,"NULL"
1550706443,60,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705757828,"NULL"
1550706443,60,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705770416,"NULL"
1550706443,60,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705772341,"NULL"
1550707192,61,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705963405,"NULL"
1550707192,61,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705973877,"NULL"
1550707192,61,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705977010,"NULL"
1550706647,62,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705829896,"NULL"
1550706647,62,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705843549,"NULL"
1550706647,62,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705844764,"NULL"
1550707818,63,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550707019777,"NULL"
1550707818,63,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550707045740,"NULL"
1550707818,63,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550707048533,"NULL"
1550708387,64,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550707419314,"NULL"
1550708387,64,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550707438798,"NULL"
1550708387,64,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550707440362,"NULL"
1550707316,65,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706868691,"NULL"
1550707316,65,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706876565,"NULL"
1550707316,65,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706877732,"NULL"
1550706620,66,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705893557,"NULL"
1550706620,66,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705898911,"NULL"
1550706620,66,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705900780,"NULL"
1550706597,67,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705910138,"NULL"
1550706597,67,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice3",1550705933000,"NULL"
1550706597,67,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705934722,"NULL"
1550706919,68,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706296114,"NULL"
1550706919,68,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706308333,"NULL"
1550706919,68,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706309616,"NULL"
1550708523,69,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550707460988,"NULL"
1550708523,69,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550707478135,"NULL"
1550708523,69,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550707480045,"NULL"
1550707522,70,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705745340,"NULL"
1550707522,70,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705766450,"NULL"
1550707522,70,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705768653,"NULL"
1550709658,71,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550709377894,"NULL"
1550709658,71,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice3",1550709446991,"NULL"
1550709658,71,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550709450356,"NULL"
1550710121,72,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550709418116,"NULL"
1550710121,72,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550709472972,"NULL"
1550710121,72,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550709473801,"NULL"
1550707010,73,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705868075,"NULL"
1550707010,73,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice3",1550705952382,"NULL"
1550707010,73,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705960697,"NULL"
1550707954,74,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550707206176,"NULL"
1550707954,74,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550707219542,"NULL"
1550707954,74,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550707221178,"NULL"
1550709841,75,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550709137901,"NULL"
1550709841,75,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550709154003,"NULL"
1550709841,75,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550709158651,"NULL"
1550706635,76,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705788480,"NULL"
1550706635,76,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705805100,"NULL"
1550706635,76,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705807087,"NULL"
1550707236,77,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705746932,"NULL"
1550707236,77,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705757484,"NULL"
1550707236,77,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705764120,"NULL"
1550707047,78,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706454576,"NULL"
1550707047,78,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706497153,"NULL"
1550707047,78,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706503981,"NULL"
1550707237,79,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706383594,"NULL"
1550707237,79,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706412828,"NULL"
1550707237,79,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706414654,"NULL"
1550706101,80,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705728684,"NULL"
1550706101,80,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice3",1550705729867,"NULL"
1550706101,80,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705733786,"NULL"
1550708228,81,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550707777007,"NULL"
1550708228,81,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550707787556,"NULL"
1550708228,81,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550707790183,"NULL"
1550706364,82,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705779819,"NULL"
1550706364,82,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice1",1550705783461,"NULL"
1550706364,82,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705795642,"NULL"
1550710693,83,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550710086312,"NULL"
1550710693,83,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550710099012,"NULL"
1550710693,83,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550710100749,"NULL"
